IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP10;IP_PROP11;IP_PROP14;IC_GROUP0;IC_GROUP1;IC_GROUP2
113;CSS-in-JS;113;Y;;;;CSS-in-JS — техника стилизации компонентов с помощью JavaScript. Прежде всего позволяет облегчить динамическую стилизацию, сократить количество кода, обеспечить «скоупинг» стилей в компонентах. Наиболее развитые и популярные реализации (Styled-components, Emotion) представлены для библиотеки React.;text;;;text;;500;;Junior+;https://emotion.sh/docs/introduction;Официальная документация Emotion;;;
114;Postman;114;Y;;;;Postman - это программа для тестирования работы различных API или просто отправки POST и GET запросов на сервер.;text;;;text;;500;;Junior+;https://learning.getpostman.com/docs/postman/launching_postman/installation_and_updates/;Официальная документация;;;
114;Postman;114;Y;;;;Postman - это программа для тестирования работы различных API или просто отправки POST и GET запросов на сервер.;text;;;text;;500;;Junior+;https://learning.getpostman.com/docs/postman/launching_postman/installation_and_updates/;"Postman ""How To"" Playlist";;;
114;Postman;114;Y;;;;Postman - это программа для тестирования работы различных API или просто отправки POST и GET запросов на сервер.;text;;;text;;500;;Junior+;https://www.youtube.com/playlist?list=PLM-7VG-sgbtCJYpjQfmLCcJZ6Yd74oytQ;Официальная документация;;;
114;Postman;114;Y;;;;Postman - это программа для тестирования работы различных API или просто отправки POST и GET запросов на сервер.;text;;;text;;500;;Junior+;https://www.youtube.com/playlist?list=PLM-7VG-sgbtCJYpjQfmLCcJZ6Yd74oytQ;"Postman ""How To"" Playlist";;;
115;Git;115;Y;;;;Распределённая система управления версиями. Проект был создан Линусом Торвальдсом для управления разработкой ядра Linux.;text;;;text;;500;;Junior+;https://git-scm.com/doc;Официальная документация;;;
115;Git;115;Y;;;;Распределённая система управления версиями. Проект был создан Линусом Торвальдсом для управления разработкой ядра Linux.;text;;;text;;500;;Junior+;https://git-scm.com/doc;Скринкаст Ильи Кантора;;;
115;Git;115;Y;;;;Распределённая система управления версиями. Проект был создан Линусом Торвальдсом для управления разработкой ядра Linux.;text;;;text;;500;;Junior+;https://git-scm.com/doc;Learn Git Branching;;;
115;Git;115;Y;;;;Распределённая система управления версиями. Проект был создан Линусом Торвальдсом для управления разработкой ядра Linux.;text;;;text;;500;;Junior+;https://git-scm.com/doc;GitHowTo;;;
115;Git;115;Y;;;;Распределённая система управления версиями. Проект был создан Линусом Торвальдсом для управления разработкой ядра Linux.;text;;;text;;500;;Junior+;https://learn.javascript.ru/screencast/git;Официальная документация;;;
115;Git;115;Y;;;;Распределённая система управления версиями. Проект был создан Линусом Торвальдсом для управления разработкой ядра Linux.;text;;;text;;500;;Junior+;https://learn.javascript.ru/screencast/git;Скринкаст Ильи Кантора;;;
115;Git;115;Y;;;;Распределённая система управления версиями. Проект был создан Линусом Торвальдсом для управления разработкой ядра Linux.;text;;;text;;500;;Junior+;https://learn.javascript.ru/screencast/git;Learn Git Branching;;;
115;Git;115;Y;;;;Распределённая система управления версиями. Проект был создан Линусом Торвальдсом для управления разработкой ядра Linux.;text;;;text;;500;;Junior+;https://learn.javascript.ru/screencast/git;GitHowTo;;;
115;Git;115;Y;;;;Распределённая система управления версиями. Проект был создан Линусом Торвальдсом для управления разработкой ядра Linux.;text;;;text;;500;;Junior+;https://learngitbranching.js.org/;Официальная документация;;;
115;Git;115;Y;;;;Распределённая система управления версиями. Проект был создан Линусом Торвальдсом для управления разработкой ядра Linux.;text;;;text;;500;;Junior+;https://learngitbranching.js.org/;Скринкаст Ильи Кантора;;;
115;Git;115;Y;;;;Распределённая система управления версиями. Проект был создан Линусом Торвальдсом для управления разработкой ядра Linux.;text;;;text;;500;;Junior+;https://learngitbranching.js.org/;Learn Git Branching;;;
115;Git;115;Y;;;;Распределённая система управления версиями. Проект был создан Линусом Торвальдсом для управления разработкой ядра Linux.;text;;;text;;500;;Junior+;https://learngitbranching.js.org/;GitHowTo;;;
115;Git;115;Y;;;;Распределённая система управления версиями. Проект был создан Линусом Торвальдсом для управления разработкой ядра Linux.;text;;;text;;500;;Junior+;https://githowto.com/ru;Официальная документация;;;
115;Git;115;Y;;;;Распределённая система управления версиями. Проект был создан Линусом Торвальдсом для управления разработкой ядра Linux.;text;;;text;;500;;Junior+;https://githowto.com/ru;Скринкаст Ильи Кантора;;;
115;Git;115;Y;;;;Распределённая система управления версиями. Проект был создан Линусом Торвальдсом для управления разработкой ядра Linux.;text;;;text;;500;;Junior+;https://githowto.com/ru;Learn Git Branching;;;
115;Git;115;Y;;;;Распределённая система управления версиями. Проект был создан Линусом Торвальдсом для управления разработкой ядра Linux.;text;;;text;;500;;Junior+;https://githowto.com/ru;GitHowTo;;;
116;Regular Expressions;116;Y;;;;"""Если у Вас есть проблема, воспользуйтесь регулярным выражением, чтобы получить две проблемы"". Знаменитая фраза, которая, безусловно, имеет место в реальном мире. Но отнюдь не потому, что регулярные выражения - это плохо, а потому, что ""нужно уметь их готовить"". Регулярные выражения - это формальный язык поиска и осуществления манипуляций с подстроками в тексте, основанный на использовании метасимволов. Научитесь пользоваться им и многие задачи, которые кажутся Вам сложными, перестанут вызывать у Вас трудности.";text;;;text;;500;;Junior+;https://developer.mozilla.org/ru/docs/Web/JavaScript/Guide/Regular_Expressions;Документация от MDN;;;
116;Regular Expressions;116;Y;;;;"""Если у Вас есть проблема, воспользуйтесь регулярным выражением, чтобы получить две проблемы"". Знаменитая фраза, которая, безусловно, имеет место в реальном мире. Но отнюдь не потому, что регулярные выражения - это плохо, а потому, что ""нужно уметь их готовить"". Регулярные выражения - это формальный язык поиска и осуществления манипуляций с подстроками в тексте, основанный на использовании метасимволов. Научитесь пользоваться им и многие задачи, которые кажутся Вам сложными, перестанут вызывать у Вас трудности.";text;;;text;;500;;Junior+;https://developer.mozilla.org/ru/docs/Web/JavaScript/Guide/Regular_Expressions;"Academind - ""Regular Expressions Demystified""";;;
116;Regular Expressions;116;Y;;;;"""Если у Вас есть проблема, воспользуйтесь регулярным выражением, чтобы получить две проблемы"". Знаменитая фраза, которая, безусловно, имеет место в реальном мире. Но отнюдь не потому, что регулярные выражения - это плохо, а потому, что ""нужно уметь их готовить"". Регулярные выражения - это формальный язык поиска и осуществления манипуляций с подстроками в тексте, основанный на использовании метасимволов. Научитесь пользоваться им и многие задачи, которые кажутся Вам сложными, перестанут вызывать у Вас трудности.";text;;;text;;500;;Junior+;https://developer.mozilla.org/ru/docs/Web/JavaScript/Guide/Regular_Expressions;Regex-adventure;;;
116;Regular Expressions;116;Y;;;;"""Если у Вас есть проблема, воспользуйтесь регулярным выражением, чтобы получить две проблемы"". Знаменитая фраза, которая, безусловно, имеет место в реальном мире. Но отнюдь не потому, что регулярные выражения - это плохо, а потому, что ""нужно уметь их готовить"". Регулярные выражения - это формальный язык поиска и осуществления манипуляций с подстроками в тексте, основанный на использовании метасимволов. Научитесь пользоваться им и многие задачи, которые кажутся Вам сложными, перестанут вызывать у Вас трудности.";text;;;text;;500;;Junior+;https://www.youtube.com/watch?v=0LKdKixl5Ug&list=PL55RiY5tL51ryV3MhCbH8bLl7O_RZGUUE;Документация от MDN;;;
116;Regular Expressions;116;Y;;;;"""Если у Вас есть проблема, воспользуйтесь регулярным выражением, чтобы получить две проблемы"". Знаменитая фраза, которая, безусловно, имеет место в реальном мире. Но отнюдь не потому, что регулярные выражения - это плохо, а потому, что ""нужно уметь их готовить"". Регулярные выражения - это формальный язык поиска и осуществления манипуляций с подстроками в тексте, основанный на использовании метасимволов. Научитесь пользоваться им и многие задачи, которые кажутся Вам сложными, перестанут вызывать у Вас трудности.";text;;;text;;500;;Junior+;https://www.youtube.com/watch?v=0LKdKixl5Ug&list=PL55RiY5tL51ryV3MhCbH8bLl7O_RZGUUE;"Academind - ""Regular Expressions Demystified""";;;
116;Regular Expressions;116;Y;;;;"""Если у Вас есть проблема, воспользуйтесь регулярным выражением, чтобы получить две проблемы"". Знаменитая фраза, которая, безусловно, имеет место в реальном мире. Но отнюдь не потому, что регулярные выражения - это плохо, а потому, что ""нужно уметь их готовить"". Регулярные выражения - это формальный язык поиска и осуществления манипуляций с подстроками в тексте, основанный на использовании метасимволов. Научитесь пользоваться им и многие задачи, которые кажутся Вам сложными, перестанут вызывать у Вас трудности.";text;;;text;;500;;Junior+;https://www.youtube.com/watch?v=0LKdKixl5Ug&list=PL55RiY5tL51ryV3MhCbH8bLl7O_RZGUUE;Regex-adventure;;;
116;Regular Expressions;116;Y;;;;"""Если у Вас есть проблема, воспользуйтесь регулярным выражением, чтобы получить две проблемы"". Знаменитая фраза, которая, безусловно, имеет место в реальном мире. Но отнюдь не потому, что регулярные выражения - это плохо, а потому, что ""нужно уметь их готовить"". Регулярные выражения - это формальный язык поиска и осуществления манипуляций с подстроками в тексте, основанный на использовании метасимволов. Научитесь пользоваться им и многие задачи, которые кажутся Вам сложными, перестанут вызывать у Вас трудности.";text;;;text;;500;;Junior+;https://github.com/workshopper/regex-adventure;Документация от MDN;;;
116;Regular Expressions;116;Y;;;;"""Если у Вас есть проблема, воспользуйтесь регулярным выражением, чтобы получить две проблемы"". Знаменитая фраза, которая, безусловно, имеет место в реальном мире. Но отнюдь не потому, что регулярные выражения - это плохо, а потому, что ""нужно уметь их готовить"". Регулярные выражения - это формальный язык поиска и осуществления манипуляций с подстроками в тексте, основанный на использовании метасимволов. Научитесь пользоваться им и многие задачи, которые кажутся Вам сложными, перестанут вызывать у Вас трудности.";text;;;text;;500;;Junior+;https://github.com/workshopper/regex-adventure;"Academind - ""Regular Expressions Demystified""";;;
116;Regular Expressions;116;Y;;;;"""Если у Вас есть проблема, воспользуйтесь регулярным выражением, чтобы получить две проблемы"". Знаменитая фраза, которая, безусловно, имеет место в реальном мире. Но отнюдь не потому, что регулярные выражения - это плохо, а потому, что ""нужно уметь их готовить"". Регулярные выражения - это формальный язык поиска и осуществления манипуляций с подстроками в тексте, основанный на использовании метасимволов. Научитесь пользоваться им и многие задачи, которые кажутся Вам сложными, перестанут вызывать у Вас трудности.";text;;;text;;500;;Junior+;https://github.com/workshopper/regex-adventure;Regex-adventure;;;
117;Canvas;117;Y;;;;Элемент HTML5, предназначенный для создания растрового двухмерного изображения при помощи скриптов, обычно на языке JavaScript.;text;;;text;;500;;Junior+;https://developer.mozilla.org/ru/docs/Web/API/Canvas_API;Документация от MDN;;;
117;Canvas;117;Y;;;;Элемент HTML5, предназначенный для создания растрового двухмерного изображения при помощи скриптов, обычно на языке JavaScript.;text;;;text;;500;;Junior+;https://developer.mozilla.org/ru/docs/Web/API/Canvas_API;"WebDev с нуля. Канал Алекса Лущенко - ""JavaScript Canvas""";;;
117;Canvas;117;Y;;;;Элемент HTML5, предназначенный для создания растрового двухмерного изображения при помощи скриптов, обычно на языке JavaScript.;text;;;text;;500;;Junior+;https://www.youtube.com/watch?v=SRM7PYjKuGo&list=PLM7wFzahDYnFnw7aZfmhlpmflYa_Z98sF;Документация от MDN;;;
117;Canvas;117;Y;;;;Элемент HTML5, предназначенный для создания растрового двухмерного изображения при помощи скриптов, обычно на языке JavaScript.;text;;;text;;500;;Junior+;https://www.youtube.com/watch?v=SRM7PYjKuGo&list=PLM7wFzahDYnFnw7aZfmhlpmflYa_Z98sF;"WebDev с нуля. Канал Алекса Лущенко - ""JavaScript Canvas""";;;
118;Design principles;118;Y;;;;DRY / KISS / YAGNI / SOLID / GRASP - ключевые принципы разработки ПО, которые Вы должны понимать!;text;;;text;;500;;Junior+;https://habr.com/ru/post/144611/;Статья на Habr;;;
118;Design principles;118;Y;;;;DRY / KISS / YAGNI / SOLID / GRASP - ключевые принципы разработки ПО, которые Вы должны понимать!;text;;;text;;500;;Junior+;https://habr.com/ru/post/144611/;"Скринкаст на тему ""Что такое SOLID, KISS, DRY и YAGNI?""";;;
118;Design principles;118;Y;;;;DRY / KISS / YAGNI / SOLID / GRASP - ключевые принципы разработки ПО, которые Вы должны понимать!;text;;;text;;500;;Junior+;https://habr.com/ru/post/144611/;SOER - G.R.A.S.P | шаблоны проектирования;;;
118;Design principles;118;Y;;;;DRY / KISS / YAGNI / SOLID / GRASP - ключевые принципы разработки ПО, которые Вы должны понимать!;text;;;text;;500;;Junior+;https://www.youtube.com/watch?v=0qP6Vh8GNM0;Статья на Habr;;;
118;Design principles;118;Y;;;;DRY / KISS / YAGNI / SOLID / GRASP - ключевые принципы разработки ПО, которые Вы должны понимать!;text;;;text;;500;;Junior+;https://www.youtube.com/watch?v=0qP6Vh8GNM0;"Скринкаст на тему ""Что такое SOLID, KISS, DRY и YAGNI?""";;;
118;Design principles;118;Y;;;;DRY / KISS / YAGNI / SOLID / GRASP - ключевые принципы разработки ПО, которые Вы должны понимать!;text;;;text;;500;;Junior+;https://www.youtube.com/watch?v=0qP6Vh8GNM0;SOER - G.R.A.S.P | шаблоны проектирования;;;
118;Design principles;118;Y;;;;DRY / KISS / YAGNI / SOLID / GRASP - ключевые принципы разработки ПО, которые Вы должны понимать!;text;;;text;;500;;Junior+;https://www.youtube.com/watch?v=Kp1nfw0LDXc&t=144s;Статья на Habr;;;
118;Design principles;118;Y;;;;DRY / KISS / YAGNI / SOLID / GRASP - ключевые принципы разработки ПО, которые Вы должны понимать!;text;;;text;;500;;Junior+;https://www.youtube.com/watch?v=Kp1nfw0LDXc&t=144s;"Скринкаст на тему ""Что такое SOLID, KISS, DRY и YAGNI?""";;;
118;Design principles;118;Y;;;;DRY / KISS / YAGNI / SOLID / GRASP - ключевые принципы разработки ПО, которые Вы должны понимать!;text;;;text;;500;;Junior+;https://www.youtube.com/watch?v=Kp1nfw0LDXc&t=144s;SOER - G.R.A.S.P | шаблоны проектирования;;;
119;Refactoring;119;Y;;;;"Рефакторинг — это контролируемый процесс улучшения кода, без написания новой функциональности. Результат рефакторинга — это чистый код и простой дизайн. В первую очередь рефакторинг - это превращение грязного кода в чистый. Но зачем ""чистить"" грязный код, если можно сразу писать чистый?";text;;;text;;500;;Junior+;https://refactoring.guru/ru/refactoring;Рефакторинг Гуру;;;
119;Refactoring;119;Y;;;;"Рефакторинг — это контролируемый процесс улучшения кода, без написания новой функциональности. Результат рефакторинга — это чистый код и простой дизайн. В первую очередь рефакторинг - это превращение грязного кода в чистый. Но зачем ""чистить"" грязный код, если можно сразу писать чистый?";text;;;text;;500;;Junior+;https://refactoring.guru/ru/refactoring;Тимур Шемсединов - Антипаттерны, рефакторинг и ревью кода;;;
119;Refactoring;119;Y;;;;"Рефакторинг — это контролируемый процесс улучшения кода, без написания новой функциональности. Результат рефакторинга — это чистый код и простой дизайн. В первую очередь рефакторинг - это превращение грязного кода в чистый. Но зачем ""чистить"" грязный код, если можно сразу писать чистый?";text;;;text;;500;;Junior+;https://www.youtube.com/watch?v=NMUsUiFokr4&list=PLHhi8ymDMrQb3PVcPFAUI-ZgtAMkpq9yV;Рефакторинг Гуру;;;
119;Refactoring;119;Y;;;;"Рефакторинг — это контролируемый процесс улучшения кода, без написания новой функциональности. Результат рефакторинга — это чистый код и простой дизайн. В первую очередь рефакторинг - это превращение грязного кода в чистый. Но зачем ""чистить"" грязный код, если можно сразу писать чистый?";text;;;text;;500;;Junior+;https://www.youtube.com/watch?v=NMUsUiFokr4&list=PLHhi8ymDMrQb3PVcPFAUI-ZgtAMkpq9yV;Тимур Шемсединов - Антипаттерны, рефакторинг и ревью кода;;;
121;Axios;121;Y;;;;;text;;;text;;500;;Middle;;;;;
122;ESLint;122;Y;;;;ESLint – это инструмент, который позволяет проводить анализ качества вашего кода, написанного на любом выбранном стандарте JavaScript. Он приводит код к более-менее единому стилю, помогает избежать глупых ошибок, умеет автоматически исправлять многие из найденных проблем и отлично интегрируется со многими инструментами разработки.;text;;;text;;500;;Middle;;;;;
123;Prettier;123;Y;;;;Prettier – инструмент форматирования кода c поддержкой множества языков, минимумом конфигурации и максимумом навязанных правил. Prettier отлично сочетается с любым конфигом eslint, разделяя ответственность: за форматирование отвечает Prettier, за умными штуками вроде неиспользуемых переменных следит eslint. Prettier навязывает правила форматирования, которые вы можете выбрать сами. Не нужно спорить о правилах форматирования, Prettier решает все споры за вас. Также основным удобством Prettier является автоформатирование Вашего кода при сохранении файла. Это экономит очень много времени и сил. Попробуйте и убедитесь сами!;text;;;text;;500;;Middle;;;;;
124;Webpack;124;Y;;;;Webpack — инструмент веб-разработчика, который соединяет JavaScript- и CSS-файлы в единое целое — файл, который часто называется «bundle» (с англ. «пачка»).;text;;;text;;500;;Middle;;;;;
125;Vuetify (аналоги);125;Y;;;;Vuetify — это инструментарий с открытым исходным кодом для разработки с помощью HTML, CSS и JS. Популярный фреймворк для создания UI, как и Bootstrap, но для Vue.;text;;;text;;500;;Middle;;;;;
126;Flux;126;Y;;;;;text;;Flux — архитектурный подход или набор шаблонов программирования для построения пользовательского интерфейса веб-приложений, сочетающийся с реактивным программированием и построенный на однонаправленных потоках данных. Согласно замыслу создателей и несмотря на то, что Facebook предоставил реализацию Flux в дополнение к React, Flux не является ещё одним веб-фреймворком, а является архитектурным решением.;text;;500;;Middle;;;;;
127;Redux;127;Y;;;;Redux — библиотека для JavaScript с открытым исходным кодом, предназначенный для управления состоянием приложения. Чаще всего используется в связке с React или Angular для разработки клиентской части. Содержит ряд инструментов, позволяющих значительно упростить передачу данных хранилища через контекст.;text;;;text;;500;;Middle+;https://redux.js.org/introduction/getting-started;Официальная документация;;;
127;Redux;127;Y;;;;Redux — библиотека для JavaScript с открытым исходным кодом, предназначенный для управления состоянием приложения. Чаще всего используется в связке с React или Angular для разработки клиентской части. Содержит ряд инструментов, позволяющих значительно упростить передачу данных хранилища через контекст.;text;;;text;;500;;Middle+;https://redux.js.org/introduction/getting-started;"CodeDojo - ""Основы Redux""";;;
127;Redux;127;Y;;;;Redux — библиотека для JavaScript с открытым исходным кодом, предназначенный для управления состоянием приложения. Чаще всего используется в связке с React или Angular для разработки клиентской части. Содержит ряд инструментов, позволяющих значительно упростить передачу данных хранилища через контекст.;text;;;text;;500;;Middle+;https://redux.js.org/introduction/getting-started;"Academind - ""ReactJS + Redux Basics""";;;
127;Redux;127;Y;;;;Redux — библиотека для JavaScript с открытым исходным кодом, предназначенный для управления состоянием приложения. Чаще всего используется в связке с React или Angular для разработки клиентской части. Содержит ряд инструментов, позволяющих значительно упростить передачу данных хранилища через контекст.;text;;;text;;500;;Middle+;https://www.youtube.com/watch?v=-m3evZuzXC8&list=PLqHlAwsJRxANFIgAf7BO8hNYdvipLERxQ;Официальная документация;;;
127;Redux;127;Y;;;;Redux — библиотека для JavaScript с открытым исходным кодом, предназначенный для управления состоянием приложения. Чаще всего используется в связке с React или Angular для разработки клиентской части. Содержит ряд инструментов, позволяющих значительно упростить передачу данных хранилища через контекст.;text;;;text;;500;;Middle+;https://www.youtube.com/watch?v=-m3evZuzXC8&list=PLqHlAwsJRxANFIgAf7BO8hNYdvipLERxQ;"CodeDojo - ""Основы Redux""";;;
127;Redux;127;Y;;;;Redux — библиотека для JavaScript с открытым исходным кодом, предназначенный для управления состоянием приложения. Чаще всего используется в связке с React или Angular для разработки клиентской части. Содержит ряд инструментов, позволяющих значительно упростить передачу данных хранилища через контекст.;text;;;text;;500;;Middle+;https://www.youtube.com/watch?v=-m3evZuzXC8&list=PLqHlAwsJRxANFIgAf7BO8hNYdvipLERxQ;"Academind - ""ReactJS + Redux Basics""";;;
127;Redux;127;Y;;;;Redux — библиотека для JavaScript с открытым исходным кодом, предназначенный для управления состоянием приложения. Чаще всего используется в связке с React или Angular для разработки клиентской части. Содержит ряд инструментов, позволяющих значительно упростить передачу данных хранилища через контекст.;text;;;text;;500;;Middle+;https://www.youtube.com/playlist?list=PL55RiY5tL51rrC3sh8qLiYHqUV3twEYU_;Официальная документация;;;
127;Redux;127;Y;;;;Redux — библиотека для JavaScript с открытым исходным кодом, предназначенный для управления состоянием приложения. Чаще всего используется в связке с React или Angular для разработки клиентской части. Содержит ряд инструментов, позволяющих значительно упростить передачу данных хранилища через контекст.;text;;;text;;500;;Middle+;https://www.youtube.com/playlist?list=PL55RiY5tL51rrC3sh8qLiYHqUV3twEYU_;"CodeDojo - ""Основы Redux""";;;
127;Redux;127;Y;;;;Redux — библиотека для JavaScript с открытым исходным кодом, предназначенный для управления состоянием приложения. Чаще всего используется в связке с React или Angular для разработки клиентской части. Содержит ряд инструментов, позволяющих значительно упростить передачу данных хранилища через контекст.;text;;;text;;500;;Middle+;https://www.youtube.com/playlist?list=PL55RiY5tL51rrC3sh8qLiYHqUV3twEYU_;"Academind - ""ReactJS + Redux Basics""";;;
128;PWA;128;Y;;;;PWA (Progressive Web App) - Прогрессивное веб-приложение — технология в веб-разработке, которая добавляет сайтам возможности приложений для мобильных устройств. В частности, PWA обладают такими признаками: Устанавливаются на смартфоны или планшеты пользователей, Работают в режиме офлайн благодаря кэшированию контента. Доставляют пользователям пуш-уведомления.;text;;;text;;500;;Middle;;;;;
129;Nodejs (basics);129;Y;;;;Nodejs — программная платформа, основанная на движке V8 (транслирующем JavaScript в машинный код), превращающая JavaScript из узкоспециализированного языка в язык общего назначения. Node.js добавляет возможность JavaScript взаимодействовать с устройствами ввода-вывода через свой API (написанный на C++), подключать другие внешние библиотеки, написанные на разных языках, обеспечивая вызовы к ним из JavaScript-кода. Node.js применяется преимущественно на сервере, выполняя роль веб-сервера, но есть возможность разрабатывать на Node.js и десктопные оконные приложения (при помощи NW.js, AppJS или Electron для Linux, Windows и macOS) и даже программировать микроконтроллеры (например, tessel и espruino).;text;;;text;;500;;Middle;;;;;
130;Binary Data;130;Y;;;;Binary Data - неотъемлемая часть работы любого программиста, однако начинающие разработчики чаще всего пропускают эту важную тему, так как она кажется им достаточно сложной и не особо нужной. Однако это не так. До появления объекта TypedArray в ECMAScript 2015 (ES6), в JavaScript не было механизма для чтения потоков двоичных данных или для выполнения других операций с ними. Класс Buffer был представлен как часть API Node.js, позволяющая взаимодействовать с потоками произвольных двоичных данных в контексте, например, TCP-потоков и операций с файловой системой.;text;;;text;;500;;Middle;;;;;
131;Docker;131;Y;;;;Docker — программное обеспечение для автоматизации развёртывания и управления приложениями в средах с поддержкой контейнеризации. Позволяет «упаковать» приложение со всем его окружением и зависимостями в контейнер, который может быть перенесён на любую Linux-систему с поддержкой cgroups в ядре, а также предоставляет среду по управлению контейнерами.;text;;;text;;500;;Middle;;;;;
132;CI / CD;132;Y;;;;Continuous Integration(CI) и Continuous Delivery (CD) - концепция непрерывной интеграции и доставки. CI/CD реализуется как конвейер, облегчая слияние только что закомиченного кода в основную кодовую базу. Концепция позволяет запускать различные типы тестов на каждом этапе (выполнение интеграционного аспекта) и завершать его запуском с развертыванием закомиченного кода в фактический продукт, который видят конечные пользователи (выполнение доставки).;text;;;text;;500;;Middle;;;;;
133;Weinre;133;Y;;;;WEb INspector REmote. Когда нельзя использовать обычные средства дебага, дебажить можно этим инструментом. Телевизоры, старые телефоны и т.д.;text;;;text;;500;;Middle;;;;;
134;Linux (basics);134;Y;;;;Linux - семейство Unix-подобных операционных систем на базе ядра Linux, включающих тот или иной набор утилит и программ проекта GNU, и, возможно, другие компоненты. Понимание основ Linux и умение пользоваться системой - важный аспект в работе веб-разработчика.;text;;;text;;500;;Middle;;;;;
135;Cyber security (basics);135;Y;;;;Информационная безопасность (Information Security - InfoSec) - практика предотвращения несанкционированного доступа, использования, раскрытия, искажения, изменения, исследования, записи или уничтожения информации. Основная задача информационной безопасности — сбалансированная защита конфиденциальности, целостности и доступности данных, с учётом целесообразности применения и без какого-либо ущерба производительности организации. Являясь опытным специалистом и профессионалом своего дела, вы должны быть уверены в безопасности создаваемых вами продуктов. Знания механизмов защиты веб приложений и умение пользоваться инструментами из этой области - это то, что позволяет пользователям спать спокойно.;text;;;text;;500;;Middle;;;;;
136;Databases (basics);136;Y;;;;База данных - представленная в объективной форме совокупность самостоятельных материалов (статей, расчётов, нормативных актов, судебных решений и иных подобных материалов), систематизированных таким образом, чтобы эти материалы могли быть найдены и обработаны с помощью электронной вычислительной машины (ЭВМ). В 2020 году самой актуальной является СУБД PostgreSQL (произносится «Пост-Грэс-Кью-Эл») — свободная объектно-реляционная система управления базами данных (СУБД). Она собрала в себе всё лучшее из реляционных и смежных подходов к управлению данными. Сообщество рекомендует изучать именно PostgreSQL, даже если в будущем вам предстаит работать с другими СУБД, после изучения PostgreSQL это не составит вам никакого труда.;text;;;text;;500;;Middle;;;;;
137;Design patterns;137;Y;;;;"Паттерны (или шаблоны) проектирования описывают типичные способы решения часто встречающихся проблем при проектировании программ. В отличие от готовых функций или библиотек, паттерн нельзя просто взять и скопировать в программу. Паттерн представляет собой не какой-то конкретный код, а общую концепцию решения той или иной проблемы, которую нужно будет ещё подстроить под нужды вашей программы. Паттерны проектирования - это фундаментальные знания проектирования программ, без которых Вы будете ""наступать на грабли"" снова и снова.";text;;;text;;500;;Middle;;;;;
138;OOP;138;Y;;;;Объеектно-ориентиированное программирование (ООП) - методология программирования, основанная на представлении программы в виде совокупности объектов, каждый из которых является экземпляром определённого класса, а классы образуют иерархию наследования.;text;;;text;;500;;Middle;https://learn.javascript.ru/prototypes;"Илья Кантор и его учебник learn.javascript.ru - ""ООП в прототипном стиле""";;;
139;Development patterns (MV*);139;Y;;;;MVC / MVP / MVVM / MVI - схемы разделения данных приложения, пользовательского интерфейса и управляющей логики на три отдельных компонента: модель, представление и контроллер — таким образом, что модификация каждого компонента может осуществляться независимо. Выбор между различными паттернами разработки, всегда сопровождается рядом споров и дискуссий, а разные взгляды разработчиков на это еще больше усложняют задачу. Существует ли решение этой идеологической проблемы?;text;;;text;;500;;Middle;https://habr.com/ru/post/215605/;"Статья на Habr - ""Паттерны для новичков: MVC vs MVP vs MVVM""";;;
139;Development patterns (MV*);139;Y;;;;MVC / MVP / MVVM / MVI - схемы разделения данных приложения, пользовательского интерфейса и управляющей логики на три отдельных компонента: модель, представление и контроллер — таким образом, что модификация каждого компонента может осуществляться независимо. Выбор между различными паттернами разработки, всегда сопровождается рядом споров и дискуссий, а разные взгляды разработчиков на это еще больше усложняют задачу. Существует ли решение этой идеологической проблемы?;text;;;text;;500;;Middle;https://habr.com/ru/post/215605/;"Статья на Habr - ""Паттерны разработки: MVC vs MVP vs MVVM vs MVI""";;;
